id,name,name_cs
1881,"Protein, ash,& moisture, Ground turkey, 93% lean, 7% fat, pan-broiled crumbles (CA1)","Protein, popel a vlhkost, Mletý krocan, 93 % libové, 7 % tuku, drobky grilované na pánvi (CA1)"
1893,"Protein, ash,& moisture, Ground turkey, 93% lean, 7% fat, pan-broiled crumbles (CA2)","Protein, popel a vlhkost, Mletý krocan, 93 % libové, 7 % tuku, drobky grilované na pánvi (CA2)"
1847,"Protein, ash,& moisture, Ground turkey, 93% lean, 7% fat, pan-broiled crumbles (CO1)","Protein, popel a vlhkost, Mletý krocan, 93 % libové, 7 % tuku, drobky grilované na pánvi (CO1)"
1899,"Protein, ash,& moisture, Ground turkey, 93% lean, 7% fat, pan-broiled crumbles (CT1)","Protein, popel a vlhkost, Mletý krocan, 93 % libové, 7 % tuku, drobky grilované na pánvi (CT1)"
1869,"Protein, ash,& moisture, Ground turkey, 93% lean, 7% fat, pan-broiled crumbles (FL1)","Protein, popel a vlhkost, Mletý krocan, 93 % libové, 7 % tuku, drobky grilované na pánvi (FL1)"
1887,"Protein, ash,& moisture, Ground turkey, 93% lean, 7% fat, pan-broiled crumbles (IN1)","Protein, popel a vlhkost, Krůtí maso mleté, 93 % libové, 7 % tuku, drobky grilované na pánvi (IN1)"
1819,"Protein, ash,& moisture, Ground turkey, 93% lean, 7% fat, pan-broiled crumbles (MI1)","Protein, popel a vlhkost, Mletý krocan, 93 % libové, 7 % tuku, drobky grilované na pánvi (MI1)"
1875,"Protein, ash,& moisture, Ground turkey, 93% lean, 7% fat, pan-broiled crumbles (MO1)","Protein, popel a vlhkost, Mletý krocan, 93 % libové, 7 % tuku, drobky grilované na pánvi (MO1)"
1834,"Protein, ash,& moisture, Ground turkey, 93% lean, 7% fat, pan-broiled crumbles (NC1)","Protein, popel a vlhkost, Mletý krocan, 93 % libové, 7 % tuku, drobky grilované na pánvi (NC1)"
1860,"Protein, ash,& moisture, Ground turkey, 93% lean, 7% fat, pan-broiled crumbles (NY1)","Protein, popel a vlhkost, Mletý krocan, 93 % libové, 7 % tuku, drobky grilované na pánvi (NY1)"
1905,"Protein, ash,& moisture, Ground turkey, 93% lean, 7% fat, patties, broiled (AL1)","Protein, popel a vlhkost, Mletý krocan, 93 % libové, 7 % tuku, placičky, grilované (AL1)"
1863,"Protein, ash,& moisture, Ground turkey, 93% lean, 7% fat, patties, broiled (AL1,CA1,MI1)","Protein, popel a vlhkost, Krůtí maso mleté, 93 % libové, 7 % tuku, placičky, grilované (AL1,CA1,MI1)"
1883,"Protein, ash,& moisture, Ground turkey, 93% lean, 7% fat, patties, broiled (CA1)","Protein, popel a vlhkost, Krůtí maso mleté, 93 % libové, 7 % tuku, placičky, grilované (CA1)"
1895,"Protein, ash,& moisture, Ground turkey, 93% lean, 7% fat, patties, broiled (CA2)","Protein, popel a vlhkost, Mletý krocan, 93 % libové, 7 % tuku, placičky, grilované (CA2)"
1837,"Protein, ash,& moisture, Ground turkey, 93% lean, 7% fat, patties, broiled (CA2,NC1)","Protein, popel a vlhkost, Mletý krocan, 93 % libové, 7 % tuku, placičky, grilované (CA2,NC1)"
1852,"Protein, ash,& moisture, Ground turkey, 93% lean, 7% fat, patties, broiled (CO1)","Protein, popel a vlhkost, Mletý krocan, 93 % libové, 7 % tuku, placičky, grilované (CO1)"
1850,"Protein, ash,& moisture, Ground turkey, 93% lean, 7% fat, patties, broiled (CO1,CT1,IN1)","Protein, popel a vlhkost, Mletý krocan, 93 % libové, 7 % tuku, placičky, grilované (CO1, CT1, IN1)"
1901,"Protein, ash,& moisture, Ground turkey, 93% lean, 7% fat, patties, broiled (CT1)","Protein, popel a vlhkost, Mletý krocan, 93 % libové, 7 % tuku, placičky, grilované (CT1)"
1871,"Protein, ash,& moisture, Ground turkey, 93% lean, 7% fat, patties, broiled (FL1)","Protein, popel a vlhkost, Mletý krocan, 93 % libové, 7 % tuku, placičky, grilované (FL1)"
1824,"Protein, ash,& moisture, Ground turkey, 93% lean, 7% fat, patties, broiled (FL1,MO1,NY1)","Protein, popel a vlhkost, Mletý krocan, 93 % libový, 7 % tuk, placičky, grilované (FL1,MO1,NY1)"
1889,"Protein, ash,& moisture, Ground turkey, 93% lean, 7% fat, patties, broiled (IN1)","Protein, popel a vlhkost, Mletý krocan, 93 % libové, 7 % tuku, placičky, grilované (IN1)"
1826,"Protein, ash,& moisture, Ground turkey, 93% lean, 7% fat, patties, broiled (MI1)","Protein, popel a vlhkost, Mletý krocan, 93 % libové, 7 % tuku, placičky, grilované (MI1)"
1877,"Protein, ash,& moisture, Ground turkey, 93% lean, 7% fat, patties, broiled (MO1)","Protein, popel a vlhkost, Mletý krocan, 93 % libové, 7 % tuku, placičky, grilované (MO1)"
1821,"Protein, ash,& moisture, Ground turkey, 93% lean, 7% fat, patties, broiled (National)","Protein, popel a vlhkost, Mletý krocan, 93 % libové, 7 % tuku, placičky, grilované (národní)"
1839,"Protein, ash,& moisture, Ground turkey, 93% lean, 7% fat, patties, broiled (NC1)","Protein, popel a vlhkost, Mletý krocan, 93 % libový, 7 % tuk, placičky, grilované (NC1)"
1865,"Protein, ash,& moisture, Ground turkey, 93% lean, 7% fat, patties, broiled (NY1)","Protein, popel a vlhkost, Mletý krocan, 93 % libový, 7 % tuk, placičky, grilované (NY1)"
1903,"Protein, ash,& moisture, Ground turkey, 93% lean, 7% fat, raw (AL1)","Protein, popel a vlhkost, Mletý krocan, 93 % libový, 7 % tuk, syrový (AL1)"
1855,"Protein, ash,& moisture, Ground turkey, 93% lean, 7% fat, raw (AL1,CA1,MI1)","Protein, popel a vlhkost, Mletý krůtí maso, 93 % libové, 7 % tuku, syrové (AL1, CA1, MI1)"
1879,"Protein, ash,& moisture, Ground turkey, 93% lean, 7% fat, raw (CA1)","Protein, popel a vlhkost, Mletý krocan, 93 % libový, 7 % tuk, syrový (CA1)"
1891,"Protein, ash,& moisture, Ground turkey, 93% lean, 7% fat, raw (CA2)","Protein, popel a vlhkost, Mletý krůtí maso, 93 % libové, 7 % tuku, syrové (CA2)"
1829,"Protein, ash,& moisture, Ground turkey, 93% lean, 7% fat, raw (CA2,NC1)","Protein, popel a vlhkost, Mletý krocan, 93 % libový, 7 % tuk, syrový (CA2,NC1)"
1844,"Protein, ash,& moisture, Ground turkey, 93% lean, 7% fat, raw (CO1)","Protein, popel a vlhkost, Mletý krůtí maso, 93 % libové, 7 % tuku, syrové (CO1)"
1842,"Protein, ash,& moisture, Ground turkey, 93% lean, 7% fat, raw (CO1,CT1,IN1)","Protein, popel a vlhkost, Mletý krocan, 93 % libové, 7 % tuku, syrové (CO1, CT1, IN1)"
1897,"Protein, ash,& moisture, Ground turkey, 93% lean, 7% fat, raw (CT1)","Protein, popel a vlhkost, Mletý krocan, 93 % libový, 7 % tuk, syrový (CT1)"
1867,"Protein, ash,& moisture, Ground turkey, 93% lean, 7% fat, raw (FL1)","Protein, popel a vlhkost, Mletý krocan, 93 % libový, 7 % tuk, syrový (FL1)"
1814,"Protein, ash,& moisture, Ground turkey, 93% lean, 7% fat, raw (FL1,MO1,NY1)","Protein, popel a vlhkost, Mletý krocan, 93 % libový, 7 % tuk, syrový (FL1,MO1,NY1)"
1885,"Protein, ash,& moisture, Ground turkey, 93% lean, 7% fat, raw (IN1)","Protein, popel a vlhkost, Mleté krůtí maso, 93 % libové, 7 % tuku, syrové (IN1)"
1816,"Protein, ash,& moisture, Ground turkey, 93% lean, 7% fat, raw (MI1)","Protein, popel a vlhkost, Mletý krocan, 93 % libový, 7 % tuk, syrový (MI1)"
1873,"Protein, ash,& moisture, Ground turkey, 93% lean, 7% fat, raw (MO1)","Protein, popel a vlhkost, Mletý krocan, 93 % libový, 7 % tuk, syrový (MO1)"
1811,"Protein, ash,& moisture, Ground turkey, 93% lean, 7% fat, raw (National)","Protein, popel a vlhkost, Mleté krůtí maso, 93 % libové, 7 % tuku, syrové (národní)"
1831,"Protein, ash,& moisture, Ground turkey, 93% lean, 7% fat, raw (NC1)","Protein, popel a vlhkost, Mletý krocan, 93 % libový, 7 % tuk, syrový (NC1)"
1857,"Protein, ash,& moisture, Ground turkey, 93% lean, 7% fat, raw (NY1)","Protein, popel a vlhkost, Mletý krocan, 93 % libový, 7 % tuk, syrový (NY1)"
8286,"provolone cheese, sliced, non-smoked","sýr provolone, plátkový, neuzený"
8292,"provolone cheese, sliced, smoked","sýr provolone, nakrájený na plátky, uzený"
989,"Proximates, American cheese, pasteurized process, KRAFT DELI DELUXE - NFY090HKO","Proximates, americký sýr, pasterizovaný proces, KRAFT DELI DELUXE - NFY090HKO"
998,"Proximates, American cheese, pasteurized process, KRAFT DELI DELUXE - NFY090HMZ","Proximates, americký sýr, pasterizovaný proces, KRAFT DELI DELUXE - NFY090HMZ"
982,"Proximates, American cheese, pasteurized process, KRAFT - NFY090HJO","Proximates, americký sýr, pasterizovaný proces, KRAFT - NFY090HJO"
994,"Proximates, American cheese, pasteurized process, KRAFT - NFY090HK2","Proximates, americký sýr, pasterizovaný proces, KRAFT - NFY090HK2"
984,"Proximates, American cheese, pasteurized process, KRAFT - NFY090HKD","Proximates, americký sýr, pasterizovaný proces, KRAFT - NFY090HKD"
991,"Proximates, American cheese, pasteurized process, KRAFT - NFY090HKW","Proximates, americký sýr, pasterizovaný proces, KRAFT - NFY090HKW"
999,"Proximates, American cheese, pasteurized process, KROGER DELUXE - NFY090HQ4","Proximates, americký sýr, pasterovaný proces, KROGER DELUXE - NFY090HQ4"
986,"Proximates, American cheese, pasteurized process, LAND-O-LAKES - NFY090HMG","Proximates, americký sýr, pasterizovaný proces, LAND-O-LAKES - NFY090HMG"
996,"Proximates, American cheese, pasteurized process, LUCERNE  - NFY090HPQ","Proximates, americký sýr, pasterizovaný proces, LUCERNE - NFY090HPQ"
987,"Proximates, American cheese, pasteurized process, mixed store brand - NFY090HP4","Proximates, americký sýr, pasterizovaný proces, značka smíšeného obchodu - NFY090HP4"
980,"Proximates, American cheese, pasteurized process, mixed store brand - NFY090HPC","Proximates, americký sýr, pasterizovaný proces, značka smíšeného obchodu - NFY090HPC"
992,"Proximates, American cheese, pasteurized process, mixed store brand - NFY090HPK","Proximates, americký sýr, pasterizovaný proces, značka smíšeného obchodu - NFY090HPK"
1004,"Proximates, American cheese, pasteurized process, mixed store brand - NFY090HPY","Proximates, americký sýr, pasterizovaný proces, značka smíšeného obchodu - NFY090HPY"
2569,"Proximates, Beef, Boneless Top Loin steak, lean only, raw, animal 12, upperchoice","Proximates, Hovězí maso, Top Loin steak bez kostí, pouze libové, syrové, zvíře 12, horní výběr"
2570,"Proximates, Beef, Boneless Top Loin steak, lean only, raw, animal 13, upperchoice","Proximates, Hovězí maso, Top Loin steak bez kostí, pouze libové, syrové, zvíře 13, horní výběr"
2566,"Proximates, Beef, Boneless Top Loin steak, lean only, raw, animal 14, lowerchoice","Proximates, Hovězí maso, Top Loin steak bez kostí, pouze libové, syrové, zvíře 14, nižší výběr"
2580,"Proximates, Beef, Boneless Top Loin steak, lean only, raw, animal 15, lowerchoice","Proximates, Hovězí maso, Top Loin steak bez kostí, pouze libové, syrové, zvíře 15, nižší výběr"
2571,"Proximates, Beef, Boneless Top Loin steak, lean only, raw, animal 19, upperchoice","Proximates, Hovězí maso, Top Loin steak bez kostí, pouze libové, syrové, zvíře 19, horní výběr"
2567,"Proximates, Beef, Boneless Top Loin steak, lean only, raw, animal 1, upperchoice","Proximates, Hovězí maso, Top Loin steak bez kostí, pouze libové, syrové, zvíře 1, horní výběr"
2581,"Proximates, Beef, Boneless Top Loin steak, lean only, raw, animal 20, lowerchoice","Proximates, Hovězí maso, Top Loin steak bez kostí, pouze libové, syrové, zvíře 20, nižší výběr"
2582,"Proximates, Beef, Boneless Top Loin steak, lean only, raw, animal 21, lowerchoice","Proximates, Hovězí maso, Top Loin steak bez kostí, pouze libové, syrové, zvíře 21, nižší výběr"
2573,"Proximates, Beef, Boneless Top Loin steak, lean only, raw, animal 24, upperchoice","Proximates, Hovězí maso, Top Loin steak bez kostí, pouze libové, syrové, zvíře 24, horní výběr"
2574,"Proximates, Beef, Boneless Top Loin steak, lean only, raw, animal 25, upperchoice","Proximates, Hovězí maso, Top Loin steak bez kostí, pouze libové, syrové, zvíře 25, horní výběr"
2583,"Proximates, Beef, Boneless Top Loin steak, lean only, raw, animal 26, lowerchoice","Proximates, Hovězí maso, Top Loin steak bez kostí, pouze libové, syrové, zvíře 26, nižší výběr"
2584,"Proximates, Beef, Boneless Top Loin steak, lean only, raw, animal 27, lowerchoice","Proximates, Hovězí maso, Top Loin steak bez kostí, pouze libové, syrové, zvíře 27, nižší výběr"
2572,"Proximates, Beef, Boneless Top Loin steak, lean only, raw, animal 2, upperchoice","Proximates, Hovězí maso, Top Loin steak bez kostí, pouze libové, syrové, zvíře 2, horní výběr"
2575,"Proximates, Beef, Boneless Top Loin steak, lean only, raw, animal 30, upperchoice","Proximates, Hovězí maso, Top Loin steak bez kostí, pouze libové, syrové, zvíře 30, horní výběr"
2576,"Proximates, Beef, Boneless Top Loin steak, lean only, raw, animal 31, upperchoice","Proximates, Hovězí maso, Top Loin steak bez kostí, pouze libové, syrové, zvíře 31, horní výběr"
2577,"Proximates, Beef, Boneless Top Loin steak, lean only, raw, animal 32, upperchoice","Proximates, Hovězí maso, Top Loin steak bez kostí, pouze libové, syrové, zvíře 32, horní výběr"
2585,"Proximates, Beef, Boneless Top Loin steak, lean only, raw, animal 33, lowerchoice","Proximates, Hovězí maso, Top Loin steak bez kostí, pouze libové, syrové, zvíře 33, nižší výběr"
2586,"Proximates, Beef, Boneless Top Loin steak, lean only, raw, animal 34, lowerchoice","Proximates, Hovězí maso, Top Loin steak bez kostí, pouze libové, syrové, zvíře 34, nižší výběr"
2564,"Proximates, Beef, Boneless Top Loin steak, lean only, raw, animal 3, lowerchoice","Proximates, Hovězí maso, Top Loin steak bez kostí, pouze libové, syrové, zvíře 3, nižší výběr"
2587,"Proximates, Beef, Boneless Top Loin steak, lean only, raw, animal 4, lowerchoice","Proximates, Hovězí maso, Top Loin steak bez kostí, pouze libové, syrové, zvíře 4, nižší výběr"
2578,"Proximates, Beef, Boneless Top Loin steak, lean only, raw, animal 6, upperchoice","Proximates, Hovězí maso, Top Loin steak bez kostí, pouze libové, syrové, zvíře 6, horní výběr"
2579,"Proximates, Beef, Boneless Top Loin steak, lean only, raw, animal 7, upperchoice","Proximates, Hovězí maso, Top Loin steak bez kostí, pouze libové, syrové, zvíře 7, horní výběr"
2588,"Proximates, Beef, Boneless Top Loin steak, lean only, raw, animal 8, lowerchoice","Proximates, Hovězí maso, Top Loin steak bez kostí, pouze libové, syrové, zvíře 8, nižší výběr"
2589,"Proximates, Beef, Boneless Top Loin steak, lean only, raw, animal 9, lowerchoice","Proximates, Hovězí maso, Top Loin steak bez kostí, pouze libové, syrové, zvíře 9, nižší výběr"
265,"Proximates, Beef, Eye of Round roast/steak, lean only, raw, animal 10, select","Proximates, Hovězí maso, Eye of Round pečeně/steak, pouze libové, syrové, zvíře 10, výběr"
266,"Proximates, Beef, Eye of Round roast/steak, lean only, raw, animal 11, select","Proximates, Beef, Eye of Round pečeně/steak, pouze libové, syrové, zvíře 11, výběr"
267,"Proximates, Beef, Eye of Round roast/steak, lean only, raw, animal 16, select","Proximates, Hovězí maso, Eye of Round pečeně/steak, pouze libové, syrové, zvíře 16, výběr"
268,"Proximates, Beef, Eye of Round roast/steak, lean only, raw, animal 17, select","Proximates, Beef, Eye of Round pečeně/steak, pouze libové, syrové, zvíře 17, výběr"
269,"Proximates, Beef, Eye of Round roast/steak, lean only, raw, animal 18, select","Proximates, Beef, Eye of Round pečeně/steak, pouze libové, syrové, zvíře 18, výběr"
270,"Proximates, Beef, Eye of Round roast/steak, lean only, raw, animal 22, select","Proximates, Beef, Eye of Round pečeně/steak, pouze libové, syrové, zvíře 22, výběr"
271,"Proximates, Beef, Eye of Round roast/steak, lean only, raw, animal 23, select","Proximates, Hovězí maso, Eye of Round pečeně/steak, pouze libové, syrové, zvíře 23, výběr"
272,"Proximates, Beef, Eye of Round roast/steak, lean only, raw, animal 28, select","Proximates, Beef, Eye of Round pečeně/steak, pouze libové, syrové, zvíře 28, výběr"
273,"Proximates, Beef, Eye of Round roast/steak, lean only, raw, animal 29, select","Proximates, Hovězí maso, Eye of Round pečeně/steak, pouze libové, syrové, zvíře 29, výběr"
274,"Proximates, Beef, Eye of Round roast/steak, lean only, raw, animal 35, select","Proximates, Hovězí maso, Eye of Round pečeně/steak, pouze libové, syrové, zvíře 35, výběr"
275,"Proximates, Beef, Eye of Round roast/steak, lean only, raw, animal 36, select","Proximates, Beef, Eye of Round pečeně/steak, pouze libové, syrové, zvíře 36, výběr"
263,"Proximates, Beef, Eye of Round roast/steak, lean only, raw, animal 5, select","Proximates, Hovězí maso, Eye of Round pečeně/steak, pouze libové, syrové, zvíře 5, výběr"
2649,"Proximates, Beef, Porterhouse Steak, lean only, raw, animal 10, select","Proximates, Hovězí maso, Porterhouse Steak, pouze libové, syrové, zvíře 10, výběr"
2650,"Proximates, Beef, Porterhouse Steak, lean only, raw, animal 11, select","Proximates, Hovězí maso, Porterhouse Steak, pouze libové, syrové, zvíře 11, výběr"
2651,"Proximates, Beef, Porterhouse Steak, lean only, raw, animal 16, select","Proximates, Hovězí maso, Porterhouse Steak, pouze libové, syrové, zvíře 16, výběr"
2652,"Proximates, Beef, Porterhouse Steak, lean only, raw, animal 17, select","Proximates, Hovězí maso, Porterhouse Steak, pouze libové, syrové, zvíře 17, výběr"
2653,"Proximates, Beef, Porterhouse Steak, lean only, raw, animal 18, select","Proximates, Hovězí maso, Porterhouse Steak, pouze libové, syrové, zvíře 18, výběr"
2654,"Proximates, Beef, Porterhouse Steak, lean only, raw, animal 22, select","Proximates, Hovězí maso, Porterhouse Steak, pouze libové, syrové, zvíře 22, výběr"
2655,"Proximates, Beef, Porterhouse Steak, lean only, raw, animal 23, select","Proximates, Hovězí maso, Porterhouse Steak, pouze libové, syrové, zvíře 23, výběr"
2656,"Proximates, Beef, Porterhouse Steak, lean only, raw, animal 28, select","Proximates, Hovězí maso, Porterhouse Steak, pouze libové, syrové, zvíře 28, výběr"
2657,"Proximates, Beef, Porterhouse Steak, lean only, raw, animal 29, select","Proximates, Hovězí maso, Porterhouse Steak, pouze libové, syrové, zvíře 29, výběr"
2658,"Proximates, Beef, Porterhouse Steak, lean only, raw, animal 35, select","Proximates, Hovězí maso, Porterhouse Steak, pouze libové, syrové, zvíře 35, výběr"
2659,"Proximates, Beef, Porterhouse Steak, lean only, raw, animal 36, select","Proximates, Hovězí maso, Porterhouse Steak, pouze libové, syrové, zvíře 36, výběr"
2647,"Proximates, Beef, Porterhouse Steak, lean only, raw, animal 5, select","Proximates, Hovězí maso, Porterhouse Steak, pouze libové, syrové, zvíře 5, výběr"
2620,"Proximates, Beef, T-Bone Steak, lean only, cooked, animal 12, upperchoice","Proximates, Hovězí maso, T-Bone Steak, pouze libové, vařené, zvíře 12, horní výběr"
2632,"Proximates, Beef, T-Bone Steak, lean only, cooked, animal 13, upperchoice","Proximates, Hovězí maso, T-Bone Steak, pouze libové, vařené, zvíře 13, horní výběr"
2640,"Proximates, Beef, T-Bone Steak, lean only, cooked, animal 14, lowerchoice","Proximates, Hovězí maso, T-Bone Steak, pouze libové, vařené, zvíře 14, nižší výběr"
2641,"Proximates, Beef, T-Bone Steak, lean only, cooked, animal 15, lowerchoice","Proximates, Hovězí maso, T-Bone Steak, pouze libové, vařené, zvíře 15, nižší výběr"
2623,"Proximates, Beef, T-Bone Steak, lean only, cooked, animal 19, upperchoice","Proximates, Hovězí maso, T-Bone Steak, pouze libové, vařené, zvíře 19, horní výběr"
2621,"Proximates, Beef, T-Bone Steak, lean only, cooked, animal 1, upperchoice","Proximates, Hovězí maso, T-Bone Steak, pouze libové, vařené, zvíře 1, horní výběr"
2633,"Proximates, Beef, T-Bone Steak, lean only, cooked, animal 20, lowerchoice","Proximates, Hovězí maso, T-Bone Steak, pouze libové, vařené, zvíře 20, nižší výběr"
2634,"Proximates, Beef, T-Bone Steak, lean only, cooked, animal 21, lowerchoice","Proximates, Hovězí maso, T-Bone Steak, pouze libové, vařené, zvíře 21, nižší výběr"
